Maireina attenuatipilis
Sarcodon joeides
Psathyrella impexa
Russula variegatula
Aspropaxillus giganteus
Russula faustiana
Clavulicium delectabile
Panaeolus desertorum
Peniophora erikssonii
Leptocorticium sasae
Cunninghammyces umbonatus
Ombrophila hemiamyloidea
Entoloma lanuginosipes
Russula gilva
Cortinarius depallens
Typhula variabilis
Teichospora brevirostris
Coprinopsis bellula
Fominiella skii
Russula laricina
Atheliachaete galactites
Panaeolus atrobalteatus
Lepiota bickhamensis
Pluteus izurun
Plejobolus arenarius
Cortinarius laetissimus
Hebeloma clavulipes
Phanerochaete calotricha
Agrocybe rivulosa
Cuphophyllus fornicatus
Entoloma aprile
Rugosomyces persicolor
Conocybe hexagonospora
Candolleomyces leucotephrus
Acanthostigmina multiseptatum
Inocybe auricoma
Pseudocolus fusiformis
Tubaria hololeuca
Xylaria apiculata
Pluteus pellitus
Hymenogaster muticus
Hebeloma album
Butyrea luteoalba
Bovista bovistoides
Phyllactinia guttata
Ceratellopsis acuminata
Pyrenopeziza ebuli
Inocybe obscurobadia
Lactarius cremor
Cremeoderma unicum
Laccariopsis mediterranea
Alternaria embellisia
Valsa ceratophora
Echinoderma calcicola
Coprinopsis echinospora
Ciboria coryli
Tremella coalescens
Lophiostoma viridarium
Akanthomyces tuberculatus
Hysterobrevium mori
Diatrype decorticata
Russula intermedia
Boletus speciosus
Cheilymenia pulcherrima
Entoloma sordidulum
Inocybe leptophylla
Pyrenopeziza benesuada
Psathyrella pennata
Leucopaxillus baeospermus
Sistotrema efibulatum
Entoloma ochromicaceum
Tricholoma fucatum
Entocybe turbida
Thaxterogaster emollitus
Mycosphaerella hermione
Amphisphaeria millepunctata
Hyphoderma medioburiense
Hohenbuehelia reniformis
Vararia gallica
Melanoleuca strictipes
Diatrype phaselina
Diaporthe varians
Naucoria fellea
Inocybe terrifera
Eutypella leprosa
Tricharina ochroleuca
Phyllotopsis rhodophylla
Melanoleuca curtipes
Velutarina rufo-olivacea
Mycena epipterygioides
Hemimycena pseudocrispula
Hymenoscyphus umbilicatus
Geoglossum nigritum
Hypocreopsis rhododendri
Pseudoboubovia benkertii
Plicariella flavovirens
Coprinopsis urticicola
Inocybe pelargonium
Entoloma sphagnorum
Russula cicatricata
Orbilia alnea
Clavaria straminea
Galerina fallax
Tomentella pilosa
Pleurotus citrinopileatus
Russula sphagnophila
Russula elegans
Ampelomyces quisqualis
Trechispora clancularis
Inocybe transitoria
Odontia fibrosa
Pholiota scamba
Pyrenopeziza nervicola
Entoloma percandidum
Helicobasidium longisporum
Entoloma carneogriseum
Phaeohelotium rubropurpurascens
Crepidotus versutus
Scutellinia vitreola
Neottiella albocincta
Entoloma enderlei
Scutellinia tuberculata
Unguicularia aspera
Crepidotus malachius
Ascobolus viridis
Psathyrella ochracea
Pyrenopeziza morthieri
Hebeloma fusipes
Asterosporium asterospermum
Coniothyrium parasitans
Lepiota hymenoderma
Collybia ozes
Dendrocorticium jonides
Entoloma lepidissimum
Cystolepiota eriophora
Echinoderma rubellum
Crepidotus subverrucisporus
Parasola hercules
Hyaloscypha leucostigma
Russula medullata
Tomentella crinalis
Entoloma formosum
Hemimycena mairei
Heterosphaeria patella
Cytospora leucostoma
Cytospora pinastri
Hebeloma malenconii
Mollisia cinerella
Pisolithus microcarpus
Conocybe magnispora
Inocybe treneri
Lactarius badiosanguineus
Candolleomyces badiophyllus
Erysiphe circaeae
Gloioxanthomyces vitellinus
Volvariella volvacea
Camarosporidiella elongata
Amanita lepiotoides
Podoscypha multizonata
Lecanora lecanoricola
Ascobolus albidus
Hypoxylon rutilum
Otidea tuomikoskii
Hypocrea nigricans
Inocybe alnea
Leptosphaeria purpurea
Pyrenopeziza mercurialis
Pirottaea senecionis
Fuscolachnum pteridis
Loreleia marchantiae
Ramsbottomia macracantha
Coniochaeta ligniaria
Pseudomassaria chondrospora
Ceratellopsis aculeata
Calycellina microspis
Pezizella eburnea
Helicosporium murinum
Clitocybe ditopa
Hebeloma pusillum
Helvella corium
Hymenogaster uliginosus
Tricholoma inamoenum
Natantiella ligneola
Cabalodontia subcretacea
Burgoa angulosa
Entoloma allochroum
Scutellinia superba
Cortinarius caesiocanescens
Cortinarius subhygrophanicus
Coprinopsis krieglsteineri
Tretomyces lutescens
Mollisia olivaceocinerea
Parasola megasperma
Trechispora stevensonii
Serpula lacrymans
Psilocybe puberula
Amplistroma longicollis
Mycena latifolia
Lentithecium fluviatile
Porotheleum fimbriatum
Xylodon erastii
Pholiotina striipes
Hebeloma circinans
Entoloma lucidum
Agaricus phaeolepidotus
Splanchospora ampullacea
Aplosporella tiliacea
Hyalorbilia ulicicola
Dasyscyphella montana
Tephrocybe platypus
Sistotrema lagenosporum
Coprinus xerophilus
Fibricium gloeocystidiatum
Psathyrella phegophila
Heyderia cucullata
Psathyrella spintrigera
Inosperma fastigiellum
Hypocrea argillacea
Conocybe microspora
Marasmius curreyi
Inocybe subpelargonium
Hymenoscyphus varicosporoides
Lawrynomyces capitatus
Coronophora gregaria
Stigmina glomerulosa
Didymocyrtis slaptonensis
Miriquidica atriseda
Dermatocarpon leptophyllodes
Agaricus boisseletii
Thelephora penicillata
Cortinarius jubarinus
Peniophora polygonia
Leptocorticium utribasidiatum
Orbilia graminis
Tremella spicifera
Brunnipila palearum
Lophiostoma semiliberum
Morenoina phragmitis
Hendersonia culmiseda
Phomatospora berkeleyi
Cystolepiota cystophora
Entoloma huijsmanii
Naucoria striatula
Cortinarius flabellus
Antherospora scillae
Ciborinia camelliae
Zasmidium dianellae
Scytinostroma hemidichophyticum
Botryodiplodia fraxini
Ramularia primulae
Erysiphe trifoliorum
Cryptosphaeria eunomia
Golovinomyces asperifoliorum
Milesina scolopendrii
Hyalorbilia subfusispora
Flammulaster siparius
Botryobasidium simile
Galerella plicatella
Cortinarius grallipes
Rhodonia rancida
Pseudodiscus nootkatensis
Cystodermella subpurpurea
Russula violacea
Biatora subduplex
Lophodermium aucupariae
Monodictys castaneae
Lachnellula minuta
Eonema pyriforme
Melanconium hederae
Sporodictyon cruentum
Chrysomphalina grossula
Cortinarius iodes
Pyrenopeziza aquosa
Amaurodon mustialaensis
Entoloma defibulatum
Cortinarius cinereobrunneolus
Calonarius splendificus
Calocybe onychina
Parasola kuehneri
Galerina similis
Tephrocybe murina
Erysiphe berberidis
Protoblastenia siebenhaariana
Sistotremella perpusilla
Cheilymenia fraudans
Calyptella campanula
Tolypocladium rouxii
Coprotus leucopocillum
Helicogloea lagerheimii
Trechispora silvae-ryae
Peziza granularis
Stictis friabilis
Lasiobolus diversisporus
Antrodia mappa
Golovinomyces monardae
Macrodiplodiopsis desmazieri
Splanchnonema argus
Pseudoidium lauracearum
Erysiphe lonicerae
Bacidina egenula
Lachnum clavigerum
Dasyscyphus castaneus
Erysiphe aquilegiae
Lindtneria panphyliensis
Cortinarius collinitoides
Cryptosporella betulae
Splanchnonema scoriadeum
Calosphaeria striiformis
Cortinarius bataillei
Mycoacia nothofagi
Diaporthe decedens
Trichoderma pulvinatum
Brunnipila fuscescens
Pachyella celtica
Cryptocoryneum condensatum
Rhodocollybia filamentosa
Scutellinia legaliae
Deconica xeroderma
Rhizopogon aurantiacus
Cortinarius rapaceus
Peziza pseudoviolacea
Colpoma quercinum
Phlebia jurassica
Protounguicularia transiens
Onygena corvina
Conocybe velata
Pseudoomphalina compressipes
Clavulinopsis luteo-ochracea
Hymenoscyphus immutabilis
Melanoleuca metrodii
Coprinopsis cortinata
Stereum bellum
Phaeohelotium flexuosum
Melomastia mastoidea
Tremella laurisilvae
Daldinia macaronesica
Hydnum ibericum
Hypoxylon macrocarpum
Arrhenia roseola
Caeruleum heppii
Biscogniauxia capnodes
Mycena floridula
Calonarius odoratus
Entoloma calongei
Gastrosporium simplex
Conocybe aberrans
Acrogenospora carmichaeliana
Hercospora tiliae
Sphaerellothecium arnoldii
Ophiobolus acuminatus
Cosmospora ustulinae
Entoloma catalaunicum
Eutypella caricae
Phacidium lauri
Tricholoma chrysophyllum
Dendrocorticium polygonioides
Mycena spinosissima
Phaeomarasmius microspilus
Orbilia orientalis
Gymnopilus megasporus
Helvella philonotis
Hysterium acuminatum
Octospora gemmicola
Lepra teneriffensis
Dactylospora bloxamii
Isaria friesii
Cortinarius mucifluus
Amylocorticium subincarnatum
Cortinarius suberi
Lyophyllum amygdalosporum
Anisomeridium macrocarpum
Apiospora neobambusae
Lamprospora tortulae-ruralis
Hyalorbilia polypori
Daleomyces exogelatinosus
Orbilia rectispora
Tubaria cistophila
Phlegmacium misermontii
Mycena roseoquercina
Hyaloscypha minuta
Lyophyllum lanzonii
Hydnellum peckii
Astrocystis bambusae
Entoloma exiguum
Conocybe siennophylla
Trechispora dimitica
Colacogloea peniophorae
Alnecium auctum
Trechispora praefocata
Phomopsis glandicola
Myxarium hyalinum
Cortinarius nanceiensis
Mycostilla vermiformis
Coprinopsis kimurae
Coprinopsis friesii
Cortinarius latus
Russula rubra
Conocybe brunnea
Lepista amara
Minutoexcipula mariana
Leptogium phyllocarpum
Puccinia poarum
Aecidium umbilici
Calidion lindsaeae
Uromyces caraganae
Puccinia urbaniana
Zaghouania phillyreae
Cercospora solani
Passalora thalictri
Leucoagaricus pilatianus
Hypoxylon cinnabarinum
Inocybe langei
Lepista ovispora
Lentinellus flabelliformis
Inocybe grammopodia
Inocybe confusa
Coniophora fusispora
Rhizocybe pruinosa
Clitocybula abundans
Clitocybe anisata
Hygrocybe flavescens
Resupinatus algidus
Hygrocybe citrina
Henningsomyces minimus
Gymnopus beltraniae
Cotylidia undulata
Mycetinis prasiosmus
Geastrum fornicatum
Hygrocybe turunda
Hebeloma anthracophilum
Cortinarius fulvescens
Hyphoderma multicystidium
Maireina maxima
Microbotryum scorzonerae
Coleroa robertiani
Crinipellis phyllophila
Haploporus odorus
Mycena albidolilacea
Galerina praticola
Lachnum brevipilosum
Flagelloscypha libertiana
Auricularia auricula-judea
Ceraceomyces sublaevis
Calvatia candida
Ceraceomyces tessulatus
Phlebia albomellea
Henningsomyces mutabilis
Hebeloma versipelle
Mycena mucor
Mycena vitrea
Athelia fibulata
Asterostroma gaillardii
Athelopsis lacerata
Camarosporidiella laburni
Botryobasidium medium
Entoloma strigosissimum
Durella melanochlora
Xylaria arbuscula
Hygrophorocybe nivea
Coniochaeta malacotricha
Ceriporia bresadolae
Diatrype canariensis
Cerinomyces crustulinus
Cortinarius holophaeus
Tulostoma melanocyclum
Tulostoma macrocephalum
Trechispora canariensis
Xylobolus subpileatus
Phlegmacium herculeum
Terfezia berberiodora
Rosellinia mammiformis
Tarzetta spurcata
Tubulicrinis incrassatus
Tomentella oligofibula
Tomentella muricata
Tirmania pinoyi
Russula melitodes
Bovista longispora
Bovista delicata
Entoloma truncatum
Tympanis confusa
Resupinatus kavinii
Calvatia lilacina
Phanerochaete subceracea
Clavulina amethystina
Ramariopsis clavuligera
Postia ceriflua
Sistotrema pteriphilum
Entoloma madidum
Pseudopeziza trifolii
Pholiota spumosa
Phaeochora steinheilii
Phlebia subserialis
Spongiporus floriformis
Obba rivulosa
Repetobasidiellum fusisporum
Sistotrema biggsiae
Pleurotellus chioneus
Anomoporia bombycina
Mycoacia odontoidea
Phlebia ardesiaca
Fuscoporia rufa
Psathyrella pellucidipes
Antrodiella fissiliformis
Phanerochaetella xerophila
Phanerochaete laevis
Perenniporia fulviseda
Phanerochaete andreae
Paullicorticium pearsonii
Neonectria punicea
Chlorophyllum rachodes
Oidium candicans
Mollisia ramealis
Aleurodiscus lapponicus
Efibula aurata
Phanerodontia chrysosporium
Phanerochaete radulans
Penttilamyces olivascens
Byssomerulius hirtellus
Lopharia lilacina
Mycenella margaritispora
Xenasmatella odontioidea
Pezoloma iodopedis
Oxyporus obducens
Corticium ionides
Hypoxylon crocopeplum
Hypoxylon anthochroum
Hypoxylon subrutilum
Phanerochaete jose-ferreirae
Inocybe scabella
Fasciodontia bugellensis
Fibricium rude
Discinella boudieri
Geastrum pseudostriatum
Leptosporomyces raunkiaeri
Inonotus ochroporus
Inocybe muricellata
Inocybe subporospora
Mycena ura
Gloeodontia columbiensis
Diatrype petrakii
Gloeoporus pannocinctus
Hyphoderma prosopidis
Lasiobelonium subflavidum
Hebeloma nauseosum
Nematoctonus pachysporus
Cortinarius desertorum
Coniella quercicola
Russula griseostipitata
Leucothecium emdenii
Preussia flanaganii
Kockovaella lichenicola
Ceratosporella novae-zelandiae
Brunneochlamydosporium nepalense
Stachybotrys microsporus
Clitopilus baronii
Neopyrenochaeta acicola
Fusidium griseum
Purpureocillium lavendulum
Calocybe naucoria
Gyrothrix encephalarti
Candida railenensis
Entoloma erhardii
Bovista promontorii
Thyrostroma cornicola
Sparticola juncei
Syzygospora effibulata
Coniochaeta decumbens
Krasilnikovozyma huempii
Cordana terrestris
Cortinarius pilatii
Tulosesus sabulicola
Entoloma terreum
Dothiora oleae
Malvipezia emileia
Saccobolus citrinus
Antrodia gossypium
Phellinus rimosus
Athelopsis galzinii
Parmastomyces kravtzevianus
Hyphoderma anthracophilum
Peniophora suecica
Uromyces dactylidis
Puccinia bromina
Diplosporonema delastrei
Aecidium punicum
Tranzschelia discolor
Thelonectria applanata
Phaeodothis winteri
Mycosphaerella euphorbiae
Tripospermum pes-gallinae
Puccinia afra
Ophiognomonia leptostyla
Skoteinospora coccolobae
Sphacelotheca hydropiperis
Anthracoidea caricis
Alternaria cookei
Puccinia withaniae
Septonema hormiscium
Ampelomyces novoae
Telimenella gangraena
Coniothyrium phyllachorae
Apiognomonia errabunda
Aspergillus cristatus
Botryosphaeria populi
Rasamsonia piperina
Aphanoascus keratinophilus
Ramaria spinulosa
Hypoxylon gibriacense
Hebeloma parvicystidiatum
Pluteus chrysophlebius
Cryptococcus gattii
Sirococcus conigenus
Acremonium alternatum
Melampsora castellana
Mycosphaerella brunneola
Diaporthe desmazieri
Massaria conspurcata
Hymenopsis typhae
Phlegmacium palazonianum
Cortinarius ortovernus
Phlegmacium viscidoamarum
Cortinarius acutopholiotoides
Cortinarius conico-obtusarum
Diversispora clara
Cortinarius confirmatus
Acaulospora pustulata
Cortinarius subcoronatus
Cortinarius contui
Cortinarius bombycinus
Cortinarius xanthosarx
Cortinarius erythrocitriolens
Cortinarius caesiostramineus
Cortinarius cistovelatus
Coprinopsis alcobae
Cortinarius ayanamii
Entoloma griseocyaneum
Cortinarius benovairensis
Trichophaea fuscoatra
Calonarius murellensis
Botryosporium pulchrum
Cyathicula amenti
Puccinia clematidis
Lepidocollema stylophorum
Phyllachora fallax
Septoria rhamni-catharticae
Phomopsis spironemae
Coniosporium smilacis
Coniothyrium halimi
Cytospora vinosa
Camarosporium dalmaticum
Septoria caricinella
Septoria bromi
Cylindrosporium malisoricum
Diplodina centaureae
Phoma iberidis
Phoma vincicola
Septoria lepidii
Mycosphaerella populi
Melanomphalia pellucida
Naucoria subconspersa
Triphragmium ulmariae
Cortinarius uliginosus
Cortinarius caninus
Thaxterogaster scaurus
Clitocybe infundibuliformis
Tomentella caesiocinerea
Galerina mniophila
Tricholoma tigrinum
Cerioporus corylinus
Boletus ferrugineus
Clitocella mundula
Eutypa quercicola
Xerocomus tumidus
Uromyces erythronii
Boletus purpureus
Myriosclerotinia curreyana
Sarcodontia setosa
Galerina salicicola
Hygrocybe marchii
Galerina paludosa
Hypholoma elongatum
Climacocystis borealis
Polyporus picipes
Thelonectria pinea
Durella commutata
Durella macrospora
Lachnellula occidentalis
Polyporus lepideus
Cerinomyces enatus
Tremella candida
Tulostoma armillatum
Hohenbuehelia silvana
Daldinia vernicosa
Lyophyllum trigonosporum
Linospora ceuthocarpa
Ciboria caucus
Entoloma parasiticum
Pleurocybella porrigens
Clitocybe hydrogramma
Inocybe paludinella
Mycosphaerella maculiformis
Mycosphaerella punctiformis
Claviceps purpurea
Oligoporus rennyi
Hebeloma sordescens
Mycenella bryophila
Phlegmacium pseudolargus
Agaricus meleagris
Strobilurus conigenus
Gerronema cyathiforme
Protomyces pachydermus
Meottomyces dissimulans
Hypsizygus ulmarius
Calonarius arcuatorum
Lophodermium gramineum
Pholiota pudica
Polystigma rubrum
Ciborinia candolleana
Fusarium desmazieri
Neonectria hederae
Pholiota flavida
Eutypella acericola
Gnomoniella tubaeformis
Eutypa scabrosa
Cytospora populina
Psathyrella fusca
Gautieria mexicana
Lophiostoma macrostomum
Terfezia boudieri
Lachnella ciliata
Russula sericatula
Gnomonia cerastis
Agaricus vaporarius
Lactarius helvus
Coprinopsis patouillardii
Sporormiella lageniformis
Typhula ilicis
Rutstroemia sydowiana
Galerina stylifera
Geastrum floriforme
Galerina clavata
Leccinum leucophaeum
Hymenoscyphus repandus
Phloeomana atropapillata
Sowerbyella unicolor
Lasiobolus papillatus
Coprinopsis gonophylla
Pulvinula carbonaria
Melanoleuca humilis
Helvella villosa
Plicaria trachycarpa
Clitocybe pruniodora
Cortinarius crystallinus
Simocybe reducta
Nigrovothelium tropicum
Ramalina denticulata
Roccella galapagoensis
Leucoagaricus nympharum
Preussia cymatomera
Sporormiella leporina
Camarosporium canariense
Lobaria linita
Bombardioidea stercoris
Podosordaria ianthina
Mycosphaerella ilicis-canariensis
Leptogium corticola
Frutidella pullata
Conocybe pinetorum
Ascobolus globularis
Trichodelitschia bisporula
Sporormiella affinis
Dinemasporium adeana
Delitschia winteri
Uredo fragosoana
Vandenboomia falcata
Puccinia antoniana
Cortinarius balaustinus
Arthropsis hispanica
Rhodotorula glutinis
Candida membranifaciens
Sacculospora baltica
Aspergillus terreus
Gibellulopsis nigrescens
Pallidocercospora heimii
Pleurostoma richardsiae
Zygosaccharomyces rouxii
Monosporascus ibericus
Lactarius spinosulus
Lactarius trivialis
Gyromitra leucoxantha
Durandiella gallica
Mitrula alba
Hericium flagellum
Trametes suaveolens
Tricholoma graminicola
Tricholoma evenosum
Melanoleuca pseudoevenosa
Exidia umbrinella
Tricholoma albatum
Tricholoma arvernense
Lactarius vietus
Entoloma politum
Morchella ovalis
Hydnellum suaveolens
Pseudoclitocybe obbata
Coprinus spadiceisporus
Pseudoplectania nigrella
Pseudolachnea hispidula
Cortinarius bibulus
Cortinarius malicorius
Postia simanii
Psathyrella artemisiae
Cortinarius violascens
Spathularia neesii
Leucogyrophana pseudomollusca
Limacella subfurnacea
Cudonia circinans
Lactarius plumbeus
Cyphella digitalis
Albatrellus ovinus
Cenangium ferruginosum
Lactarius lignyotus
Volvariella cinerascens
Volvariella terrea
Phellinus chrysoloma
Hymenochaete cruenta
Discina fastigiata
Gyromitra longipes
Russula fuscorubroides
Russula langei
Russula claroflava
Inocutis rheades
Clitocybula lacerata
Lachnellula robusta
Pithya vulgaris
Sowerbyella brevispora
Xerocoprinus arenarius
Lepiota pseudofelina
Tricholoma leucoterreum
Tricholoma josserandii
Amylostereum areolatum
Armillaria griseofusca
Hygrophorus pallidus
Hygrophorus atramentosus
Panellus violaceofulvus
Typhula uncialis
Gomphus crassipes
Gymnopilus liquiritiae
Gymnosporangium gracile
Gyromitra accumbens
Gyromitra ambigua
Chroogomphus helveticus
Peniophora rufa
Neohygrocybe nitrata
Chrysomyxa arctostaphyli
Ripartites metrodii
Cortinarius rugosus
Lactarius zonarioides
Chalciporus pseudorubinus
Campanella caesia
Tarzetta velata
Staurothele frustulenta
Lecidea albofuscescens
Pyrenothrix nigra
Tingiopsidium elaeinum
Cladonia dactylota
Psora gresinonis
Dermatocarpon deminuens
Kuettlingeria percrocata
Placopyrenium cinereoatratum
Peltula lobata
Peltula zahlbruckneri
Clitocybe fuligineipes
Milesina blechni
Armillaria borealis
Cortinarius arquatus
Moellerodiscus lentus
Cortinarius quarciticus
Cortinarius pallidofulvus
Infundibulicybe sublateritia
Sporothrix globosa
Bacidina pallidocarpa
Clonostachys squamuligera
Gastrocybe iberica
Tricharina aethiopica
Wallemia mellicola
Variospora cancarixiticola
Septoglomus mediterraneum
Aspergillus europaeus
Agaricus lusitanicus
Volvariella dunensis
Plicariella scabrosa
Clitocybula ellipsospora
Pluteus sandalioticus
Amanita alseides
Entoloma rhombiibericum
Trichoderma euskadiense
Aspergillus quadrilineatus
Conocybe macrocephala
Phlegmacium marklundii
Alternaria botryospora
Xanthoria monofoliosa
Cladosporium ramotenellum
Delastria liebanensis
Xanthoria stiligera
Xylographa pallens
Typhula sphaeroidea
Hymenogaster huthii
Cortinarius subcotoneus
Cortinarius argenteobovinus
Lulworthia purpurea
Sporormiella minima
Mycena phoenicis-canariensis
Cortinarius iunii
Hodophilus praecox
Clitocella nigrescens
Gymnopus catalonicus
Calonarius flavoaurantians
Tricholoma quercetorum
Calonarius xanthochlorus
Galerina arctica
Cortinarius argentatus
Cortinarius pseudocyanites
Cortinarius miniobtusus
Mycosphaerella pyri
Coprinopsis episcopalis
Polyblastia rouxiana
Puccinia imperatae
Inocybe abjecta
Cortinarius harcynicus
Phyllosticta apicalis
Reichlingia anombrophila
Hymenelia similis
Bibbya lutosa
Hymenoscyphus epiphyllus
Carbonea latypizodes
Calocybella pudica
Schismatomma albocinctum
Psorotichia obtenebrans
Polyporus arcularis
Calonarius aureofulvus
Inocybe decipiens
Psathyrella variata
Uromyces trifolii
Uromyces trifolii-repentis
Psathyrella basii
Micarea melanobola
Pseudombrophila merdaria
Antrodia ramentacea
Naucoria pampeana
Psathyrella tephrophylla
Myrmecocystis sphaerospora
Candelariella commutata
Mycena pseudoquerciphila
Gymnopilus flavus
Peziza merdae
Xanthomendoza oregana
Buellia caldesiana
Ramonia calcicola
Otidea leporina
Melanoleuca bataillei
Calonarius cupreorufus
Melanoleuca rufipes
Puccinia acanthii
Marasmiellus carneopallidus
Conocybe subpubescens
Hymenogaster knappii
Connopus acervatus
Periconia byssoides
Cortinarius subtigrinus
Phlegmacium balteatum
Cortinarius emollitus
Hohenbuehelia auriscalpium
Hyphodontia granulosa
Cortinarius sodagnitus
Morchella intermedia
Cortinarius fragilipes
Mycena xantholeuca
Cortinarius orichalceus
Calloria gentianae
Rutstroemia venusta
Cenangiopsis alpestris
Sphinctrina tubaeformis
Pseudosperma ponderosum
Rutstroemia paludosa
Bryoscyphus atromarginatus
Diplonaevia trichophori
Usnea perplexans
Godronia ribis
Cortinarius leproleptopus
Godronia fuliginosa
Protoparmeliopsis admontensis
Graddonia coracina
Heterosphaeria sublineolata
Diplonaevia seriata
Hyphodiscus stereicola
Rutstroemia juniperi
Mollisia obscura
Lachnum microsporum
Lanzia allantospora
Octospora similis
Lecidella laureri
Aleurodiscus dextrinoideocerussatus
Gemmina gemmarum
Amanita albogrisescens
Melanoleuca nigrescens
Puccinia tyrimni
Puccinia acarnae
Symbiotaphrina desertorum
Puccinia abnormis
Coltricia confluens
Septobasidium marianii
Psathyrella fagetophila
Microstroma album
Blastenia furfuracea
Lecanora chlarodes
Usnea subhirta
Hymenotorrendiella eucalypti
Ramularia rubella
Mycopan scabripes
Entoloma jubatum
Cortinarius fulmineus
Cortinarius europaeus
Lycoperdon marginatum
Boletus subvelutipes
Mycena rubidula
Entoloma scabrosum
Lactarius aspideus
Puccinia chamaecyparissi
Uromyces cachrydis
Dothichiza rutae
Phoma macropyrena
Leptosphaeria lusitanica
Lobaria patinifera
Phanerochaete aluticolor
Hansfordiellopsis lichenicola
Puccinia arnaudii
Usnea decora
Punctularia atropurpurascens
Didymosphaeria futilis
Scleroderma torrendii
Disaeta arbuti
Hypocrea gelatinosa
Asteromella bupleuri
Puccinia sonchina
Puccinia galactitis
Kuettlingeria atroflava
Psilopezia nummularia
Hypholoma marginatum
Puccinia gonospermi
Uromyces junci
Amerosporium melandrii
Pestalotia dianellae
Zygopleurage zygospora
Phoma limonis
Phyllosticta tagana
Diaporthe dulcamarae
Septoria elaeospora
Leptosphaeria cocoes
Melaspilea lentiginosa
Catillaria stereocaulorum
Coprotus disculus
Usnea leucina
Coleosporium jasoniae
Puccinia hyoseridis-scabrae
Ascochyta tussilaginis
Phoma milii
Coutinia agaves
Phyllosticta cherimoliae
Phyllosticta japonica
Phyllosticta laurina
Pyrenochaeta robiniana
Dothidea bullata
Diplodia paradisiaca
Elaphomyces morettii
Phragmidium circumvallatum
Dirina cretacea
Botryodiplodia jasminicola
Clypeophysalospora latitans
Perigrapha superveniens
Puccinia caricis-linkii
Uredo mediterranea
Entyloma arctothecae
Dothiorella hypomutilospora
Pestalotia acaciae
Phyllachora cyperi
Septoria phillyreae
Lepraria maderensis
Pleospora canariensis
Chaetomella circinata
Leptocorticium torrendii
Exidiopsis galzinii
Puccinia ficalhoana
Ascochyta boltshauseri
Macrophoma edulis
Fusicoccum pittospori
Ostracoderma ochraceum
Phoma lusitanica
Cornularia macrospora
Guignardia phytolaccae
Leptogium britannicum
Leptogium denticulatum
Entyloma microsporum
Phragmidium rosae-pimpinellifoliae
Ganoderma silveirae
Uromyces chenopodii
Hymenochaete episphaeria
Psathyrella pseudocasca
Strattonia dissimilis
Hymenogaster vacekii
Dothiorella senecionis
Cytospora adeana
Phoma polysecadiospora
Dothiorella lagenariae
Parmeliella nigrocincta
Humaria ollaris
Sordaria elongatispora
Mycosphaerella vacciniicola
Sowerbyella radiculata
Rhodocybe parilis
Plicatura nivea
Geastrum kotlabae
Puccinia biformis
Phoma fourcroyae
Ramularia torrendii
Phomatospora napoleoneae
Tulostoma kotlabae
Zetiasplozna heteromorpha
Camarosporium atriplicis
Harknessia uromycoides
Phoma ruticola
Stagonospora photiniae
Aecidium rutae
Urocystis kmetiana
Gyrophragmium delilei
Valsa canariensis
Leptosphaeria plocamae
Metasphaeria insueta
Mycosphaerella didymelloides
Mycosphaerella ixanthi
Hymenoscyphus flavofuscescens
Chaetomella viridiolivacea
Daldinia fissa
Pyrenopeziza foliicola
Stropharia inuncta
Hygrophorus pustulatus
Lepiota clypeolarioides
Elaphomyces leucocarpus
Aecidium bubakii
Asteromella adeana
Dothiorella ranunculi
Phyllosticta ambrosioidis
Phomopsis lentisci
Phyllosticta tinea
Ciboria brunneorufa
Caeoma androsaemi
Phomopsis kentrophylli
Didymella pomorum
Phyllosticta cistina
Phyllosticta phillyreae
Sclerotinia phormii
Schizothyrium macrosporum
Hypoxylon sublimbatum
Inocybe squamosa
Coprinellus curtus
Pestalotiopsis fuchsiae
Subramaniula fusispora
Humarina luteola
Guignardia photiniae
Hypocopra antarctica
Sticta filix
Mycosphaerella maderensis
Gloniella adianti
Didymella maderensis
Ganoderma barretii
Bovista limosa
Psathyrella orbitarum
Leptosphaeria pratensis
Macrophoma livistonae
Pestalotiopsis neglecta
Dothiorella henriquesiana
Stilbum torrendianum
Septobasidium bagliettoanum
Uromyces tingitanus
Klasterskya crenata
Megalospora coccodes
Diatrype laurina
Coprinopsis poliomalla
Lepista ricekii
Melastiza cornubiensis
Puccinia tuyutensis
Diplodia foeniculina
Ramularia purpurascens
Septoria henriquesii
Pleospora anthyllidis
Geophila hyperella
Fischerula macrospora
Puccinia rubiivora
Puccinia brachypodii
Ascochyta tenerrima
Zopfiella erostrata
Nematogonum ferrugineum
Phyllosticta pseudoplatani
Septomazzantia bicchiana
Mycosphaerella lindingeri
Teratosphaeria agapanthi
Lentomita hirsutula
Hypoderma agapanthi
Ceratostomella maderensis
Clypeolum lusitanicum
Russula cremeoavellanea
Gymnopus terginus
Puccinia lugoae
Peyronellaea eucalyptica
Sphaeropsis phoenicis
Subramaniula cuniculorum
Uredo marmoxaiae
Puccinia hyoseridis-radiatae
Puccinia conclusa
Excipulina lauri
Pestalotia torrendia
Mycosphaerella tassiana
Triangularia longicaudata
Gyalectidium filicinum
Byssomerulius albostramineus
Marasmius limosus
Cytospora nivea
Coniothyrium cytisellum
Pestalotiopsis siliquastri
Phoma moelleri
Phyllosticta bromeliae
Asteromella vincae
Montagnula infernalis
Urnula craterium
Diaporthe seposita
Pseudocercospora rubicola
